"0xb38a90f14b24ae81ec0b8f1373694f5b59811d8a","25,788.47933135907156316","No"
"0x32b710dbf797c1b16498b0fcd83929bb19897529","25,517.324556149715187436","No"
"0xb1731c586ca89a23809861c6103f0b96b3f57d92","24,881.63276754","No"
"0xb822eef11c9478f6155a4161a9ed847e89759aa3","23,506.352580201769679602","No"
"0xc5fa9673a835192420235acca6be43a404610b04","21,826.146920650204491851","No"
"0xb929914b89584b4081c7966ac6287636f7efd053","21,124.832846387509486155","No"
"0x27e0ffd7cb7610d97cf2afbb5697b75527c5b5a5","19,338.288047445637308688","No"
"0xf4c10263f2a4b1f75b8a5fd5328fb61605321639","17,365.859202202292099843","No"
"0x59822e319a34e62e2ab912c8dc7aa4458d81f51a","17,127.016755848827873871","No"
"0xb13b8a0744a06c1d0e59b297b1893619a4dc4017","16,948.49167069210354795","No"
"0x94c60f9465673426262c6c259b396e2dea392197","16,100","No"
"0x7fad1ecb37c2e9cd89513cbd865c7ada65d3c890","15,957.558869449299247735","No"
"0x9c171e8dd9446eff4b1b3a15f10d373307e496f3","15,623.777476413806325714","No"
"0x6775ff3828a19eb5926c0c4d572183ca15aa4c08","15,529.337957525633086277","No"
"0x65a1e43065bc48caf1255e3ed5851859078c85ef","15,391.0973896987618091","No"
"0x2f412c140080039eaf9de01c95e84cfb1c8d98ad","15,145.226861157147281368","No"
"0x6f71389426efe6ff4e357ca6dd012b210a6a3c9c","14,904.977410906103656061","No"
"0xce86f05a3568fc973c51c3cf76850df456391f14","14,327.267083518091173889","No"
"0xac4bc29c602387287db7a7f554e9190d4043bde1","14,258.678221891138886979","No"
"0xedfb330f5fa216c9d2039b99c8ce9da85ea91c1e","13,803.290304466278435868","No"
"0x0d28aa03641af700c7bb36adf40d8fb1447d7ddf","13,661.824465005894792263","No"
"0xcbdbe6f26eb6adff0374d00f0460b16d7830777e","13,628.311341374636167335","No"
"0x8577273fb3b72306f3a59e26ab77116f5d428daa","13,141.314617065688553242","No"
"0x22e798f9440f563b92aae24e94c75dfa499e3d3e","12,538.298971166798642787","No"
"0x9bfcf685e641206115dadc0c9ab17181e1d4975c","12,010.628488617838615627","No"
"0xb76543ab05b208ee4d0eccc435dfb6ef00d96142","11,882.222168106260798949","No"
"0x8802c3a7831759345c872f8ec4e493ca107a14d1","11,638.851691133527238415","No"
"0x4c5f99045af91d2b6d4fa0ea89fc47cf42711555","11,534.717224037386084749","No"
"0xf8f5e8b9ee84664695b14862212d8092e16331f6","11,426.395429559139824219","No"
"0x1822306a9cd54ce24fd9eeaa561667bfa7fe50f1","10,899.992953695792670204","No"
"0xa65949fa1053903fcc019ac21b0335aa4b4b1bfa","10,189.613120621139670344","No"
"0x1708e4788af2b97d278dd4c2cb9726e8f4a643b3","10,022.876885699612464933","No"
"0x765619acc648e773b6e514159a38376c213a7be5","9,974.483082347561276494","No"
"0xefb8f5a7479a6532a71f70919c00a18ae8a164d6","9,126.946257129688331046","No"
"0xd4b2b7dc9bc1c47852851f4c5dc345eaba1a5279","9,042.562236989858834974","No"
"0x8ad1e04c007ebb5012969af330bc6a44a799ff15","8,949.254579575872858081","No"
"0xa2844004ce6336007f09d6bf959b5602abbf19fb","8,713.340998689673092397","No"
"0x94f9eb420174b8d7396a87c27073f74137b40fe2","8,672.707142475649932661","No"
"0x4efb208eeeb5a8c85af70e8fbc43d6806b422bec","8,599.077944435531081859","No"
"0xb6835036c9a2a96d3bfb8dbe1722971feb456a83","8,282.671092233520757094","No"
"0xf4c76c17da5fc46b9c3ec842678cfd9527302c83","7,879.493115019045226242","No"
"0xbbfc1dc2502bd8b0d00b0b78e8297409f5b4ccc1","7,800","No"
"0x596a12806891186a6288ac0235be34a7905c2eff","7,722.867299486798092146","No"
"0x9d19edbfd29d2e01537624b25806493da0d73bbe","7,605.279891022755917101","No"
"0xd27cece5ce8b4f6fa47a160105d842f97aee227d","7,555.173578518763374089","No"
"0x3deccefd66b34b64b8830b036843c9568504e217","7,298.496063810959261459","No"
"0x945ed4dcc15eec89b888fc6f02fd92b9390f829b","7,292.160832601164623583","No"
"0x75a8816b106f973424d2a2ceb5b277179d1a79bf","7,249.349673804710685774","No"
"0x6ba38f006afe746b9a0d465e53ab4182147ac3d7","7,206.1410318432647897","No"
"0x2afab635ea2dc4b498ef1c00e63b7a7dba9c93c6","7,191.401739336898962491","No"
"0x4f3d0bdca59c31126e4d69a4ed4fe67cbee97e6a","7,175.00880391773727636","No"
"0x420aaa13722a191765d86bc55212a54d9f8b5ceb","7,118.031586631802594507","No"
"0x8df6af73e1d9993168899a48e72e26b5c56dab32","7,000","No"
"0xde3d288d8f02bb7bfd814bec14547f1cfe567be6","6,883.880253139573362591","No"
"0xb213a825552fbc78dca987824f74c8a870696ede","6,470.862017446790293985","No"
"0x8ccbbcaf58f5422f6efd4034d8e8a3c9120adf79","6,433.898999339328774492","No"
"0x8155fdec473a36f5fcf7db89892be7f4cccd92f2","6,392.101300184579595773","No"
"0x4ca69f6ea2bafcae729a3b27193e0f9fde031416","6,354.369652683808629408","No"
"0xfd0468f209a9f99a4bc8beb26816dc333dd7f1f8","6,332.396644787906089274","No"
"0x9e7f014604574bfe5fefdfe5015563f2a2ba2b22","6,007.347317489751635483","No"
"0xab89ed43d10c7ce0f4d6f21616556aecb71b9c5f","6,001.933664201829181553","No"
"0xd3dfb90f7996a97f9f394e130342485e37dd28f7","5,731.700912294835597215","No"
"0x0adeb5a930875606f325e114fd5147148e042828","5,473.107137822130067517","No"
"0x5d892fa20e5d212d822152d672c5af175a26bbec","5,453.581225312714049337","No"
"0x49a1cc58dcf28d0139daea9c18a3ca23108e78b3","5,223.825538045446363024","No"
"0x2935d620f10d5f8fde679e7c09e3cd073028383c","5,075","No"
"0xbe19479be9ec4f78d3da0e92ef640c8d6354f7b1","5,060.489747885444343801","No"
"0xee7516ad6bc30aacf3cb6bde345b401d5e0603e8","5,052.491932314273253543","No"
"0x2a58f09764479697a0f3f319f4e1774b18ff1edc","5,000","No"
"0xbff8765370a5cdc2a0f9bc5872f9f01814f8a145","4,990","No"
"0xd341d2191bb0f84e5c29cb301def5753dab1ac04","4,890.648869616452755316","No"
"0x16f7cf04fa6405efdabc0a9866477a974d7a6d53","4,886.484916164090179887","No"
"0xbd89cf0460052b7bf10931becfe384a78d873a03","4,816.842265363060728292","No"
"0x4c3492ed57046dd95f8fb94848cf1911c5736dc1","4,638.734770075732786818","No"
"0x3e7f60b442ceae0fe5e48e07eb85cfb1ed60e81a","4,514.707991383811423567","No"
"0x4743b508cef6af1713b28cacffa0e0d3eb525465","4,475.30837670594177125","No"
"0xbddd19674f27db6b00fd3fe1cae76325fc8d5667","4,393.916975966272232047","No"
"0x4674c5be128d4839a921e84eefd3ae33f428d27f","4,295.100188696331191353","No"
"0x62bdc13e4cecdc8c9a41f40cc60e0bcd88c81c7e","4,083.076680630182105359","No"
"0xd95cab0ed89269390f2ad121798e6092ea395139","4,072.655821075394857994","No"
"0xb9b8ef61b7851276b0239757a039d54a23804cbb","4,038.5","No"
"0x65a8e3e6b8f6ddadc15bd168f680bc6bc0dcc4dd","3,985","No"
"0x072ee9b012178945359d1dd0b1bacc98303236d0","3,936.312474944615327731","No"
"0x471f59dd44f4b3c8f075ffa6ec59362d3c3cd6dc","3,900","No"
"0x5b3283d351d29dedcff51adca1e75cb2ca4c77d0","3,768.556532741394691693","No"
"0x7ab30fa513e401df40e6393c4f51c0e0de215ebe","3,761.712000330048090244","No"
"0x367c36dae9ba198a4fee295c22bc98cb72f77fe1","3,677.273101642724373538","No"
"0xddfb359aba6ae76b22bd5c8be622949329103c46","3,671.633065900608167758","No"
"0xc73e0546aa29f0a02c3a8e9202c205558c3eddb4","3,651.816288234347281721","No"
"0xbbb5008da7ef90a416a4389fdad3872d6896cff9","3,565.779195571757590827","No"
"0x3f9e1991a2eca60654b22e33326f82eb9ee3f3ef","3,504.711140890173517463","No"
"0x9bddf774e562b30c0a000f4a5e11cd01bdd1a6cb","3,446.128680705746541336","No"
"0x085a92368ab710a85f57b9872c0fe4361a405e5d","3,423.82166483553938031","No"
"0xcaf6d9a502aee41a0ef1a079d0cef8e877588116","3,418.224778786801546677","No"
"0xf21fa62e8546b390a199999c55a32e955dcb8db3","3,389.293962990034836586","No"
"0x919410b356cb5e7147990198c5852df79dfec8e0","3,247.620116195162212","No"
"0x41f0e5b7dde3359360afe58e572faea5f50bdaca","3,238.0940808637629628","No"
"0xc05437153c9211c85cc1979a1f01cd718dad6b61","3,228.616308724572171143","No"
"0x76ac541d428444129def51873f3b26f0aba9b548","3,181.978500466254978394","No"
"0xbce4f60832b06e6aa35b832b2549361d9b6861f1","3,126.762378327986400463","No"
"0xd7ec16b5f1bab6d98d55700c7f5bbe6dbf5c8f2c","3,092.49034890453000205","No"
"0xd3916dcd64ba72fc86e0374c526f1f4b13d4af73","2,994.043015727353809505","No"
"0xe28459075c806b1bfa72a38e669ccd6fb4125f6a","2,944.316026456370337203","No"
"0x95adf9bf2ec226f5f00ab21408fc70765ef71f84","2,935.094685858890676035","No"
"0x4F4495243837681061C4743b74B3eEdf548D56A5","2,868.922870993521936566","No"
"0x5f932e1616bc03009bd13a21074f4ed6c1242cc6","2,799","No"
"0xe83e767b7522542925213d3e699c56f539638c73","2,760.325686268459279108","No"
"0xa0143c896408b0804bd05dc2cfb0bff8c915f1a0","2,626.234492038074009492","No"
"0x83e7d761353c5afa8ef182e3b4c6c70e9accaa6a","2,581.315228095106388479","No"
"0x23d505a614d060214cac99ef770e143c42eb775a","2,571.751340336316671953","No"
"0x7ebeafc015e0bf1dcda0f2693981344ea78589e6","2,517.5","No"
"0x0a68f81fe8c23cf19fd0f90be3734f68ff2ef451","2,515.078366889098205937","No"
"0x7a45db6810d8450353772a6076c62e26428b3354","2,500","No"
"0x43a094dc0fb493fae9955c32e88d6ef839c5df7e","2,478.763453798511687443","No"
"0x4d1e33b13d6f5b761fa80221d771b89694f43d97","2,466.486336566341282755","No"
"0xf78c4469fa6e370fe6c32b64b5d5db436d89c7c9","2,381.901436095767742105","No"
"0x275ac687ea551b5d7489ebec79b9cebeac70da43","2,304.933555828280343138","No"
"0x00870b0e6994ffb142a91173a882d2f6a9a8ac4a","2,228.798458159773525866","No"
"0xaed5a80a107c100df6293f2bf8273d5c60d1f3b6","2,217.449562158544232352","No"
"0x5c9cd3ca797fc1cc48766235986ab7074b202962","2,056","No"
"0xc9abfea0b8069b2ba61d55464c5e2af59da0d6ac","1,935.608604831239716149","No"
"0xc40a225e0bca2f791de8c0a62ee63899e5234254","1,905.698274732216378219","No"
"0x3be678f20a31e1810240f80a5d007374661c45a4","1,896.06342874577059601","No"
"0x26171abd8007c27be960f4a1a640f60f977721a2","1,869.75057481","No"
"0xf22565c8849ae2f3bbf939f92ae10170958471f7","1,776.959239057477939955","No"
"0xc29df0285fba5d603052b7444802105bc681b8d3","1,752.126015","No"
"0x452d1e0a9682a5eebead95c1b4320becea67b45e","1,727.178259656231836745","No"
"0xe22d6f94fc5905d239d50ec35b2711f718073f7d","1,689.094834909406996111","No"
"0x2a897ce8cd3af90bdfc52fc6da100c2541946a0e","1,667.049993733349518979","No"
"0xcc68e42615a370438d4b4e365979b833882848d3","1,647.529998223161547994","No"
"0xc288ab9dfa56bd1fe5e182125c134ce8d0530db5","1,637.008134393355959523","No"
"0xff6ba9a54b3c4cc6d906921fe0b10f68f395afbd","1,554.677394800086287917","No"
"0x96a9cd173628d7e97e6a6e28503a85874608207a","1,518.351291389911797236","No"
"0x5180db0237291a6449dda9ed33ad90a38787621c","1,500.000000000118893291","No"
"0xe681f1db64e3d2a8f471f7692d73c36733c7af21","1,483.978140936948288356","No"
"0x3e295aafdc2270d2a7696fc0a6ede921e168e1fe","1,473.094757212625038302","No"
"0x4e2f6304f8c00e755482206e834af82968ceb804","1,442.4231470742696","No"
"0xd3dfd3ede74e0dcebc1aa685e151332857efce2d","1,437.266725200836100384","No"
"0x55a57364edc83420c0ff55e24ca95576f2563bcb","1,426.76972","No"
"0xd8fbdef502770832e90a6352b275f20f38269b74","1,346.955811436215694496","No"
"0x115c36869ecf146b57fae5917097b569f26d4087","1,339","No"
"0x6301d2d2b4e0ff948103bcd6571618367643fac5","1,331.169869352729889644","No"
"0xff7f15a21db0e6cc85cc310e8500a1c5d359764d","1,323.132040639176532338","No"
"0xb3a9d26b7f5225a3381f8db994c103c180843704","1,253.27","No"
"0x91b11e7649614eabe97d96d75be11d1068059ff1","1,223.434052897808532734","No"
"0x1caf63cbb2794a19161f0e5da9192e26ce845750","1,179.459217306196349839","No"
"0x5b3b02d845aeda5a4fc4eda602a7df4c5f50698d","1,164.120887589555646255","No"
"0xb3d3750a2acd1a157d49bc602ed086c28e26a15e","1,162.577240164997724498","No"
"0x935d3a454b6c946299e5c18cc45f6bc6e4299ac3","1,121.67095987510213103","No"
"0x12a092afc13e7b31585b60bc070c103def7ed23e","1,120.512806765961834953","No"
"0x124b2975e30c5c6cff5a36630f19336591fc1c42","1,117.771181205882657871","No"
"0x3909639eb7a9e24a2751045bcc7ed90eebd2b80f","1,116.61700073476577993","No"
"0x83085bd12fac296b4d8d3f7bcacabf9e585ae649","1,115.485789952377329916","No"
"0xa380d05ddd16f2a8fb67cac535fe0b2e400f0133","1,113.102858171043602349","No"
"0x21c090337497bb81cbdf9cb7ac893fbab4aef271","1,110.132958820840540341","No"
"0x369bb02409a711e1971f09fef41a093ba8536ecb","1,100","No"
"0x431c7b411d07de24794b3be3683c82689eb844f6","1,076.378370328218980747","No"
"0x605572243c30af7493707c9c8e8aa2ee25537e9a","1,069.418974930037904028","No"
"0x1be8218be61797e26066bd91968ffd8b745bf851","1,065","No"
"0x103cb2a8ffa33e29539146d2b1b00fe19fc42db6","1,036.904382439","No"
"0x85ab410a50a3d85f1a26d9e4efcaa520a39b9cd6","1,036.127675","No"
"0x4cdf77828b839506bf6b6e219017b65623042400","1,035.213711643160774572","No"
"0xf8f181d466d44974257f9ccf0ce8398b7e059054","1,017.260047750236904863","No"
"0x8f98a87e08f845ac6061cbd27d8789d90bdd2639","1,014.657132522390161844","No"
"0x5d7d54c3e8e9fa9af82a393be86c07d2c6db3405","1,003.708083270904281126","No"
"0x13671c4fd95a7fa3310212b4fb112b54d8c216d7","1,002.794654625005687811","No"
"0x332d359992a3107697d47aec107a465ced67b404","1,000","No"
"0xcd9d04928e7431f5c162593e5af09d2027d6bd5a","1,000","No"
"0x2a9b271701d3e07596c8e1eaa48bfa920f1eb53b","1,000","No"
"0x23e98e13e461d38b162603dbf25dbc8ab5eaef16","991.007044113752710077","No"
"0xf19110d60b6d4f484a7fde14bf53db7f7b7dd516","989.938354979138141644","No"
"0xaced87e3edf76b7c6f148d0ff737fe9dd0efe00f","960","No"
"0x577cb688c7285c88a8770aa67042c94f5d867f2a","934.071689796","No"
"0x3cc8c80f3ee4f4be8a82850a7d1522c094423b76","931.277074238301587558","No"
"0xa87b84da24e27193875f4acad69b03a271de9751","922.979017803624344591","No"
"0x465a8228594a8437014b092f65e925bc0473e6fd","920.222272411350765436","No"
"0x4b2fdfc32dc9dcfaa8f1d0f761407648d8fe8db6","911.884048250097905017","No"
"0x89d19c7217f046df30b72cd5799268f8194ee99b","904.033220520350855217","No"
"0xf83c245c46ff5d68420a8427931dcd54e33fec44","896.764548123262017182","No"
"0x746e7c8ec01800d678611e402a4b7da7d1e8e1aa","890.302","No"
"0xdd8aad8d563df0799551050822bf4a06e35e18bf","885.042610866367703309","No"
"0x1df90c623e76dc3bc165e8197d6cd330e7b75fce","885","No"
"0x29ccc141c7cebb6bb424bb7fe87511b9f159315b","876.391994116919784676","No"
"0x611379befcc7021f01e2e38265ec204616526c6e","875","No"
"0x09534cf342ad376ddba6c3e94490c3f161f42ed2","866.38615326402478925","No"
"0xe2e3b9dcbaf7f4facb846debac8b5115683075cc","861.019457743429835209","No"
"0xa27c3700699a881bf350140ca2c7ed1d6e784ec8","845.961777387945272813","No"
"0xa86586959b0e73a22eb09db35d3a3bb2bd9df212","829.14993282219160152","No"
"0xac57a2c7ad574a7ffc9f284a637ff594d19d1ea1","817.058079446873837176","No"
"0xd36c3519a92f059c5740e387462554a62d5e4b34","805.438896445841513798","No"
"0x69e8aa34387e8b5ea5239feda47b828d48d461d6","801","No"
"0xc06317755c94482461e378df882eddcb86c26351","800.748663645633836004","No"
"0xcccef9dcf1096768a4bd81d86afe665c7319af3b","800.225126213955134195","No"
"0x28c3971794d95637218aa87159125b070ce69664","800","No"
"0xed6bda0d46d54cfc4de179b0c716f68b112aa2b6","788.561785429430206153","No"
"0x8a5e1376f87963aeda74152862ebd90e47d8eddd","788.402808685709043728","No"
"0x42c52e9b3c5d4b14eacb4b8d51b132e38b417c4c","779.048416858970937317","No"
"0xd432af6bfe76618b59231d6d13eff27d66a74b9c","767.462265071028657515","No"
"0xaff1e691ccf4e42b70f58e2e3016b1a069b7f5e7","765.040053698964018618","No"
"0x510d58b75297b3594ba0e7e1756fb705c734a95c","757.809472064199178752","No"
"0xd3e4d150b209939b1db297c51488730eca9fb2ee","752.508471487626219188","No"
"0xe944930fc1303eacc754c4e528f94dc3f7290c4c","743.159208457120462641","No"
"0x9f3fb738ff7c1d0f4f902265264a03189e6c7d37","742.593483572338558049","No"
"0xb6d4871d6ec1d776167a15073c7049d6fba32ead","737.534871093530275498","No"
"0xb6c21f139dd75e7b841ef2412549da366453eb0a","730.365682421625984551","No"
"0x946ef62e1a97865e99dd8366a87506858d83f279","707.259012018185522409","No"
"0x494c13b1729b95a1df383b88340c414e34a57b45","704.694151628880839106","No"
"0xb521c0acf67390c1364f1e940e44db25828e5ef9","699.992256197746414186","No"
"0x3b2c241bcb848d980aa4d526e71d5e7c5c9636a8","698.688742508753402552","No"
"0x7d2768b312027c9de545ac353ffa8f9e3d66d4ed","685.443059572699504794","No"
"0xe6c6390eed34b62c0e364b540e3b31f139b7aaaa","680.050956180676681676","No"
"0x09a8fa6f5df3499218ea6169b9aa2e38ae2c9045","668.209735464871909701","No"
"0xf6ac971d6a1f28d7967c9fcb729b01c28c27b80b","660.545806763428967756","No"
"0x28d660bd9efda509b7fbf0ef6b9772d83f1a2277","656.513509648090571818","No"
"0xb6a8602a67ab41b26a0de578e465b528b56fa62d","648.672915086277111159","No"
"0x283e8531d354d1296de7591018d7fb8aaefb1dd2","634.723650606821466186","No"
"0xa702af98217589751f5a7707056622038e280abb","627.973640610026687204","No"
"0x8c165c734218b0a6daf2ada5067229f851fe4d97","613","No"
"0xd1c40aa6bea19a5ee528403ecea7d08e5de52683","607.210381434741982814","No"
"0x29c948ef010af235c1dabfedf1b3ed696d8515f6","605.250849184364470683","No"
"0x477d057ee378168d33d62eca943c0247e8b04139","597.899061589938429484","No"
"0x8934cce44d93e40c58994866e561c07f40f5d5d6","594.270165883377615147","No"
"0x4d24edb772ed49185eb45f1f2e73a77bed12ee9e","586.578453342478827169","No"
"0x81d2a8401d1391a159f3fbbe108be8bd221e343d","581.385757714008508019","No"
"0xf8c11cc4ffe408816ec36007cced22e7a305aee0","575.328582573369979809","No"
"0xdf74d67a4fe29d9d5e0bfaab3516c65b21a5d7cf","573.700770246179719041","No"
"0xddc60d163015cf5ca1369d557a2ca1cc2de1f1e3","571.882002514241158445","No"
"0xa806c4fa788e708aa99493c86ad12a80c71ff40a","563.212134717557574287","No"
"0x7d393bc51b2fc7015c2c9c781feb288054015b7e","560.775394391627948568","No"
"0xcd86b31cced9a9428de6ea750b5d8f32b3926c2a","560.387378107209484916","No"
"0x6b2ee60c3929805bfc949fc79c46521d146b6c16","558.564434913531887236","No"
"0x49ab30dadba6494cff484986820b99cc34a68661","555.245138550246658342","No"
"0xe911b5e508d1c2899b0a08e3bbe5c4656b5e939e","553.404083703587141957","No"
"0x26bcbc786d2d018bc7af26bbc86d036c84cf5375","552.426990147867752817","No"
"0xdc9e1af9869b8771a9cf3b2d17264019c6aad2c6","539.634529826636539408","No"
"0xf1e41466263901a363591f90cf5ee146411bc81b","537.934243911522186589","No"
"0x5a44f530a149a2f153c91f72cad73ed77d8079f0","537.6","No"
"0x62222309c73ccfc99693ec919beb51fff73741bd","526.5","No"
"0x62d14cfb12fadfb738acb6e95d0b56883fd6264c","517.632201507280200071","No"
"0xa3dec530d9704de440f8410c178299d23388bfa1","515.299207694585298835","No"
"0x40898c6b50d8340a2ad9a9bb00c9346702855ffb","515.13130857266741176","No"
"0xc023df1157480f595d53b681357de50bdd1cd02d","510.729786208364990449","No"
"0x386dc3bb19d41756f3be4cbf2af06b2508426275","509.972652109089654894","No"
"0xabc2abb093d726cc2f17e55fb02b2106772b8531","508.4769166772698577","No"
"0xa717310f71b2e7809c8941d14e95ef6fba990c16","500.65","No"
"0x4553ed5d8d3731e629f67bd86abd021175f31848","500.191858727675566327","No"
"0x506fe95b4d389adb10f89851a38f678eb0c265e0","499.2","No"
"0x2d01f1192a7320ddfc432f5869933f411ea464fd","497.2946734283540557","No"
"0x5cbc8fa46cb9fc00307af57fdb3cfc215d914e91","496.667318047603444707","No"
"0x75319dcf2f347b4f7c6f9040a50b4253f7e46681","496.35875321887635372","No"
"0x7bc0ceafffc2f2322f07c3058ffbcc2fa7c2af7d","496.063571031751195474","No"
"0xdb414410e0f16388492a7a5223a43c6a58062a10","488.544139274599061284","No"
"0xf0ab80171d776e54840b1400f1e74f9ea6ba64b3","487.4826598905","No"
"0x86c50c9bc4e3f15d6d6eb47393cb07bd701bcf04","487.197691281189936191","No"
"0xe4ef74629a9da7dfd2a940c4bfba56d3b8110769","486.56832172093083283","No"
"0x91ed237532e2fffa3f114e9a1b9af3e65a8495ec","481.66370164284836882","No"
"0xba415d1a2da1db4c5b22183f9af3e5a470c3ef5a","480.483990790635617633","No"
"0xea91b5e687a490380c52d264d5d36558d79f4188","475.110174962287926847","No"
"0xbd96a968e8ecffbadf5a9897fc435e135276446c","475","No"
"0xfb44c6a5136000d0ee01b8a4293b307aa4f96f07","460.205291302841392425","No"
"0x98dfae1ecac911bf718c9d1e62d68eb3b4f17f8a","455.971599186609777778","No"
"0x8f81f8b8c2f8d49f3ff773d283effabd9fb13577","454.542868991879164015","No"
"0x37efe04c673be382de963d89da77f530bce37808","454.47173184520634422","No"
"0x1a2aff8453b211f1fcfe97718a0f23232a6a5403","443.431924634341030619","No"
"0xe484a76aadfbceaafeaae60b8bfc3749ad78a628","442.827350011894383073","No"
"0x5d65cc1c7d67b7ee9f3329938aed4e6a29d1b0e1","441.572773712080964309","No"
"0x7757714c5515d7993c12ea53778bfd9c52101423","432.197094263528491894","No"
"0xa622af849a6e5d8c5755307e5fde49ac02e4f28e","430.5","No"
"0xe77b4f366d12fc792146d0682b32efe0b6e3a213","424.386932442128864302","No"
"0xfa0c452561d27833f827ff88dc71129c2e9f55a5","417.831500436445507377","No"
"0xdf5bbb7fda99c40ce3b05a817a5abe701727e37e","408.409174130066747268","No"
"0x4ff52c110771dd8c1e353b32603f451fc667af3e","401.802041179551049484","No"
"0xf671dd38b835f08683ed8eac2804229324d91d69","399.100010678359352659","No"
"0xc06b78efff0b445cb47bfee100c664858ae82c5f","398.4","No"
"0x0ea4bfb46df256cbddb8888958d77d7f25ccf1d9","395.665007401574330326","No"
"0x47bff18e462912ab61a465b2bc229e3857491aa6","392.20908734316286593","No"
"0xc1dfa3d74e7daa684d65e043ba63977aa23bbf59","390","No"
"0x5b10f722be9466641cb2a787582558448b2c4656","386.772529023832902242","No"
"0xc75e1b127e288f1a33606a52ab5c91bbe64eaafe","382.459268147321462415","No"
"0xa45e5a46733525956ec516d14a955db05d167975","380.289429548254126004","No"
"0xa3a941b080f66c5d3814356c131761860e25ad9f","379.052512276290577764","No"
"0x5cef77d87c4c2b0eb17056bba8e015fc5472709f","378.904215899424651006","No"
"0x6dfb3581f12af9039a06cff59d5bfe9d508e934d","375.8163017984130147","No"
"0x4408349b3b22e18d442445f485f0de5ccda50b89","371.389283168816842782","No"
