"HolderAddress","Balance","PendingBalanceUpdate"
"0x23bca3f361c89a4da94784dc26b70dd04b5558e0","78.4640456304","No"
"0xbd56ae4a9b9a63bdb3dbaee502e4e951a2d031a2","62.6467486295","No"
"0xda79352f3ee0d726288eaf7a73db0504f349e661","51.6798254887","No"
"0xd86a4865e9ff820712f531540b52302df53cbae7","42.1648258211","No"
"0xeeaf9f8e7a42273d091dd89091b16d3cf08b8101","40.8872444608","No"
"0xd67a5cf5a16b1e4b133e47175fef86092e433a6b","34.8295934648","No"
"0xd77477817d2829425907ac0986a50bf119fc7de5","33.1076011371","No"
"0xf44a0dc504c885280a90a390d8d32cb2d8ac4a71","29","No"
"0xea91b5e687a490380c52d264d5d36558d79f4188","23.8370136677","No"
"0x40aba0420d6b49ad8449c83a65ef1025cd845c79","20.100840504","No"
"0x1e2351db70c4f368f5ae77d2fb9c54884039b84d","20.053466933","No"
"0xde02c5f6f331d54e653f9226ede3f0dac321c1e2","12.2317448909","No"
"0xa727fda69189d4d91f5504675f3ada57b127c8ee","11.2235791583","No"
"0xfc9338cd0c51b61171ddaa6f7688a081867d251d","10.8652360584","No"
"0xbfc327ba873ac41d18bf34ab5fd4708270f3a19b","10.6481330238","No"
"0x49f833bec354b977e37ac708bf50202379e12f5f","10.1673913686","No"
"0x5b9253041c53c494c888cc6bfd5f77ffb96c9140","8.6440773296","No"
"0x62f3ef881a51184c5e21ea195aa9ffbb3e55f078","7.8994764254","No"
"0x1bd00642155e8350f7d15728c1df8673697064c2","5.0000000136","No"
"0x521213512d66854e831c5df5824909dee05a31dc","3.2751946495","No"
"0x123c8a4d7d516f71f883ab1cf7a7017d78c29aab","3.2751928301","No"
"0x9a04fc87aadfa1cae9d6e061c5fccfd976e4c9e4","3.2751631815","No"
"0x40981d51257a575f73418ff8647a68f246864f1c","2.2343502087","No"
"0xe152205a7a1937cbffd961a6b3e51c80888bf75c","1.7532310468","No"
"0xc3ea97731ce19364a9719bd97a072e8304569ae8","1.5084041799","No"
"0x52fcaed1f886aa5a2f02ebad8365afd2ca722b04","1.0000000084","No"
"0xde3c4584bd54078f612819fc143135e2895aba7a","0.8603399834","No"
"0x5a500f9b462e20134b15f984126886f46b707c05","0.6666666668","No"
"0xf8b497a64b1216b8caaaadcc710b99d22d4b38d2","0.3333333334","No"
"0xe0c300eb74c21451ec803d2e6ee1a93b759b580c","0.2683445989","No"
"0x839d8fabb70b493682c422cf0c103635a5879d99","0.2293507851","No"
"0x1d8b6fa722230153be08c4fa4aa4b4c7cd01a95a","0.1499194185","No"
"0xcfa9aaa37bad0b4a56f3afeb6bf186f8170b29a9","0.1268217902","No"
"0xc7a2ec652d8273cae26a4bec91cfe30e1c83ae7c","0.0764120107","No"
"0x4ee754489107eb76ee5852f0690b2a12ee7dc864","0.0370109351","No"
"0x468cd2de7a55f0cda7573c637535e6eb9fbd0acb","0.0365468762","No"
"0xe05d70507140de6714310d2845699b22067fabac","0.0249170611","No"
"0xd5602005cd3d173d840756bf9125ae208d3e0e84","0.0044071075","No"
"0xa81a6dfbcf161b419c8488907dac6d1cd11d15f6","0.0027420419","No"
"0xdc9e1af9869b8771a9cf3b2d17264019c6aad2c6","0.0000329857","No"
"0x2515b754e606b9461fc90f9c5ab3f2df8767fbc0","0.0000000222","No"
"0x95922a5ffc70d272b87cd5d44e134df1aa331cd9","0.0000000121","No"
"0xf3363b252315d349d95dabc9cf58328181efb6e0","0.0000000053","No"
"0xb59b665b43cec0b4e047bdf01c2ac937c359be82","0.0000000038","No"
"0x3a88b3f4495cb7d4e3b87bfa6cdc8dfb2103a173","0.0000000022","No"
"0x832b21fa3aa074ee5328f653d9db147bcb155c7a","0.0000000001","No"
