"HolderAddress","Balance","PendingBalanceUpdate"
"0xeba75d044a59b8d670a6ae09c255b6601e04ca9a","108,977.626253706526709077","No"
"0x05f51de33bd21abd4172634eddc78c8884212033","91,034.510711774246961193","No"
"0x7744d9f6cc8b65b2f13a9421ac0af21b569aee00","10,087.62862618575533181","No"
"0xd27cece5ce8b4f6fa47a160105d842f97aee227d","9,092.970389815766930495","No"
"0x223929c42ca7ec0b30a7424974012a19b85ddc7a","7,588.166947702471899179","No"
"0xd8c8f8e07f779c34aec474ba1a04e20e792b5c5f","4,958.857893660189419484","No"
"0x7dd0a328a7de01fb1f3549dc955d8feefe38103b","4,127.611901946981447508","No"
"0xf67ea9ac500f33710a736a047a34e41e7613e8fa","4,020.198107580634052115","No"
"0x9805a6bb703c2230702190fbd92b50003edbf731","1,881.603048946843327007","No"
"0x201930f7b5a5fa20496fe90411f7babef35e94dc","729.058761694072055532","No"
"0xda0f1a6ffc7cb87946a84875a94598894eb8ec92","680.898459872199804009","No"
"0x42fa6ca0539c62ba4d6cadcf0eb9054f77588ed9","640.248946926333069197","No"
"0x885b72e5b87b0589d9f071df49a746327228371f","597.093866711236713706","No"
"0xe3743e1fed8bc243961cbd29a6cf1aa48361b0a9","335.142894030935731661","No"
"0x13a2c0ee5c5ac96afcd0026740c0788367a8afcc","145.598586798570785693","No"
"0xddfb359aba6ae76b22bd5c8be622949329103c46","122.777945619906473123","No"
"0x6b174b2f42dae970fed64cfa61cd0b993d59ef66","100.16600842744574915","No"
"0x06d2ab1ed0c25b0629d277afd6fd928d232d41b2","84.425178999460904635","No"
"0xa7b56b5dfce40a22d0ac8c872fbc0ae64d2e05ac","72","No"
"0xc8332131adf037bf933ff4d885a41bbea987bbff","66.501487523784848499","No"
"0xb0e9231095f260d5131785c3af96e72a5afbfdd6","62","No"
"0x75b2ef8d85123c587f026df4178520c8dd4f0d29","57.43970441888750891","No"
"0x7d8abef18dbd092b4aaa3706abfdd2da33afe62d","43.677204651963165182","No"
"0xbce5f532fdba96f131682e97ce4afea8b778480c","38","No"
"0x80e0310b95cb13e886c712e6a7e5059bc9619f38","33.237607134076547358","No"
"0x5c9eba3b10e45bf6db77267b40b95f3f91fc5f67","22.226588180038175947","No"
"0x84079310456f7824e576f991c324c547cfdf02f9","21.076414263024657251","No"
"0xefd8f6e0ebd25eb28e702b19e769dcfd99be21e1","18.615178166248509979","No"
"0x66dc2cccd7fa6206617a8bdee3fb6dc21b848a3a","18","No"
"0x45947cc99df70d6b4b71ac960a23df08b0ef89d6","15.685976453701329667","No"
"0x0a68f81fe8c23cf19fd0f90be3734f68ff2ef451","12.475622318959847297","No"
"0x0d7e2e374b20b2207615b4ecb8c16300e1bf1861","10.365317573699613702","No"
"0xb2723f330191e00115bfe43077b875879e554a99","9.567375290075233765","No"
"0xf3616d8cc52c67e7f0991a0a3c6db9f5025fa60c","9.239606113929015971","No"
"0x0535be3f20dc2bd4cd772f1454631c3b780497f1","9.224088459653729541","No"
"0xebe0431ffc8e2ccfc7ceb820172a67a19634a847","9","No"
"0x8d1fb78b3189dfa21ea6bf5b968a7ec25493d431","9","No"
"0x8fc0ed647e3623b1955d247f4d34057255c01133","9","No"
"0x883bfaa6516742dd1897874fea6f1d18fc258d28","7.054579383505740459","No"
"0x5fa6c2cdc923631b99f42e7ab0ac44800fba1419","7","No"
"0xee27bbebce601c882d6778a3352ffff95289493f","6.5","No"
"0x4d26f0e78c154f8fda7acf6646246fa135507017","6.375816550508197333","No"
"0x4597c97a43dfbb4a398e2b16aa9ce61f90d801dd","5.193508577180702803","No"
"0x475bc988c75cfc0a42db269868866b19f9b63350","4.562669286629770787","No"
"0xd7ae5de2f4373b6ef31d1c18096629cbfa6fda47","1.689760716699470987","No"
"0x23d22171235fadc7bbeb0cb63c54bcfc930e3e4e","0.864034061609521963","No"
"0x2a897ce8cd3af90bdfc52fc6da100c2541946a0e","0.808936839594228969","No"
"0x50d84a38eed106d692840a20a20aba6df6890d52","0.46051121780038313","No"
"0x71e7d05be74ff748c45402c06a941c822d756dc5","0.3444444444444444","No"
"0x884108f0dcf10473732d549a48138fcdc68dbad0","0.274501024011485184","No"
"0x9ee57ef647d6343dedcf1d9298215a4d11134ab3","0.084723014977398365","No"
"0x5626e7ee7cdd664283f8f8564d64fcc4fb4b4097","0.008333533248882479","No"
"0x3754fd5ec997c07ca528bb0bdcb0b4f5b93605df","0.005234882576770636","No"
"0xaac6a96681cfc81c756db31d93eafb8237a27ba8","0.002684365917765401","No"
"0x311e36517b6e24c168d2b2a1c36f7bdf905cda69","0.00004807669459342","No"
"0x90b5e5f21b5482544784f05d817fda370bb5a9f0","0.00000267735139546","No"
"0x4330901989100b8bb4861940728f2a723e5153c7","0.000000647865168089","No"
"0xbeaaf573c71f50086f4e9491d2338abfd023446d","0.000000549369528294","No"
"0xd0f231e07b9e641fd937b5abd2d5eae690b646f0","0.000000440575318075","No"
"0x1ab89de00f039d9de0e17cd1f1a5e7372c475ac3","0.000000213884196312","No"
"0x3767e5aea862657d5f3d226c12906088e66f58aa","0.000000169688290789","No"
"0x323b69eaaa302b940f4cafa9fb8684016959600f","0.000000000720010651","No"
"0x914231259537fdda93cbbc77b03e26a33037deb9","0.000000000655836806","No"
"0xaab2885b4a57e83dba3ef63d7bd9e5508712a17e","0.000000000649844892","No"
"0xdf9db854a5305632bbb380134597cd44c0826ab8","0.000000000501825681","No"
"0xf441cd4c5a583e52d494b63196041b89293f47c1","0.000000000466681935","No"
"0x17ff24bdf93c5d37f2ad542f67297929e11c6a94","0.000000000192793443","No"
"0x6ced59a8d2da7bdf3e6c2920f632421a8f3c34d1","0.000000000117582935","No"
"0xd73405af9eefad3e5ad6de1f8ef7ec709b0d223f","0.000000000092194967","No"
"0xb23bf9381417aefc61e2c1887725f1fcd5a68fa1","0.000000000033378473","No"
