"HolderAddress","Balance","PendingBalanceUpdate"
"0xfb911d231a1e671e68aa5f9aa540ad4305f38409","17,294.928423718","No"
"0xc94dc73a2677e012fb6260c680ce5344e3aeaab8","13,166.661553589","No"
"0xa52aa5964685cd5df8a03cc9cd73bc45479a99d0","8,602.539701161","No"
"0xf78ee8c66ae7680daf73e5a41a4abe84949aeaed","1,824.308829227","No"
"0xf15de4c9d436de9ac40a1ed289aeedb0efb3382d","500.827914272","No"
"0x02e7b714fae84e4ba80f3cda5508553e7cf5042a","227.504789716","No"
"0xb32b41625e14e55757a5d0cfcdd9768a1695c5f3","227.468575651","No"
"0x1861c9058577c3b48e73d91d6f25c18b17fbffe0","105","No"
"0x3cd1d37cfba76d48173c6598de1313ea2ac10929","79.453728629","No"
"0xf31228a08867ea0680a4d8793e709ab335c151aa","54.408997452","No"
"0xddfb359aba6ae76b22bd5c8be622949329103c46","27.551531878","No"
"0x0d13672532b656af745323ff2467cc47b518d188","17.808999681","No"
"0x1ceb92acd5f53599705386c6317e6b65ce1c2487","14.72","No"
"0xd33e1f357e10547e5280443fdd25f717193f2e16","11","No"
"0x275ac687ea551b5d7489ebec79b9cebeac70da43","10.96789831","No"
"0x23bca3f361c89a4da94784dc26b70dd04b5558e0","3.61042869","No"
"0xd35dfba4e4cf21f56e2e7bc6fdb2c6a5c2410df8","2","No"
"0xb82ed2d0dfcd3ad43b3cbfab1f5e9c316f283f9c","1.125863516","No"
"0xff5307cb7ff355cfefe01e969a56331d7c763bb2","0.9","No"
"0x7a8051e9bfc056eb87d79dfd337749eca6789627","0.512479148","No"
"0x475bc988c75cfc0a42db269868866b19f9b63350","0.497889966","No"
"0xf0074d056d005c0696e699ef5312111750835885","0.460774242","No"
"0xaab2885b4a57e83dba3ef63d7bd9e5508712a17e","0.263404661","No"
"0x6c6280699c9fd3c213190102ca89492a159a5f9c","0.197048787","No"
"0x2270b499b331d749b8f39c35d55306c97a2a5392","0.150836439","No"
"0x1a16287cb71bf397a36746608d7e195e1fd9fb2e","0.141650352","No"
"0x78a13d62d175a45df52b7483679d4fae20367a90","0.123334233","No"
"0x20b662237c2deb86eb121bab4c776c4ac71ec8f4","0.109924249","No"
"0x5cf4f5e9ffd2e2ffdf9d9903abd537652e0c85c9","0.1","No"
"0xb13808093eadc215db3b70e4d2b7f5a7bb378f66","0.1","No"
"0x248e9ebe34e24cf332566d440e2b095ec2cc97bd","0.099999999","No"
"0xdc9e1af9869b8771a9cf3b2d17264019c6aad2c6","0.07248353","No"
"0x34eea462bbaf578745e4da6f87d3b34dc33b8392","0.046380578","No"
"0x45310729b6e712c23e937d50592b800ceb7c163c","0.045537387","No"
"0xc3b0af316c40f7c44db6555c6b5f895cd474371e","0.036746658","No"
"0xa1d1d3085aa43560840dfbeaa9de7ba76d88d447","0.023475688","No"
"0xa0bf983bf1bf61658ce1fc61575d069cf126226f","0.02309977","No"
"0x1199afc8864de2ca11df027ece9f0e02c7681269","0.016550683","No"
"0x3d296f7fbd5a83e433802723a780a55b4ebba7ec","0.0131","No"
"0x5f3256e113d370b401175153f57cf1d4316bc8fa","0.01","No"
"0xd656b4f0ddaef472006c2d29884608407f95624e","0.009082821","No"
"0xde4beaa5ad66d7cee99c0f620256241bbb41539d","0.00699047","No"
"0x7ac01acf8ac1984349f1aeb10d9eb11c90e120f8","0.003132185","No"
"0x3767e5aea862657d5f3d226c12906088e66f58aa","0.002733592","No"
"0x1e2d97658943939213d6797df3133e4ee484d858","0.001818109","No"
"0x6775dd6545b1f84853c93b4fe3adf9cd8a1273f2","0.001805771","No"
"0x7878ad4371a62c953bd9ba4230b6c4a87ea1470a","0.001797796","No"
"0xb893c36502cd2645c4f1a4edd4e95d43a980770b","0.001456226","No"
"0xcc622a0bef0ce0203ec614ac436dc096bd8936c0","0.00101876","No"
"0x850406066e2ee1c275a3c3254e9da90ca5cab960","0.001","No"
"0x87e7fd84df56ce44f27a099d6712bc50f8d0e464","0.001","No"
"0x8fc190c6de8acb0b7c77503706425b05f9758d4c","0.001","No"
