"HolderAddress","Balance","PendingBalanceUpdate"
"0x5ab42fa4a6fbd0000831e0f4a80ebb1b8198546f","82,518.389917005447","No"
"0x78bf46bf7980a38f9faf2f8b0ed3240ecf84440f","79,715.082040074539","No"
"0x559bedf18d4dbec225a36627e08cb4ad4ec30ee5","27,445.760729452177","No"
"0x80e639e6a2c90b05cdce2701a66ef096852093c8","25,000","No"
"0xa4b9d77f9cf198e8c31e9e48a74919323b86f6b7","14,476.185603833584","No"
"0x3505442c7a7e02d465289ea4257a7977d4149382","13,844.965896519053","No"
"0x63e33447838b9025e5cfdb35d4acc12a38342614","13,374.16911758154","No"
"0xfc807d6309947cd7f01f138af318ceed10ae6fb8","10,996.605042220215","No"
"0x65338b9952c2d55aa7279642ef5fb1a0ebabfaf1","9,695.848198214016","No"
"0x1d8308ba3086c4b3108c7de9bbb93a53d7372b9c","7,113.197085708245","No"
"0xe4a7e72c70c08e559e8df7c27465aff25b040fb4","6,798.431385071693","No"
"0x5262710e3157fe027f4fab4ff1b37bb7a2c1ab57","6,413.786084411516","No"
"0x2fb4ed97eb9a09cec4d8b7a225f32d6976f98903","4,245.999047971317","No"
"0x1e43b0b37d86f24eec2f498b5f254ec8bc8d0cd6","3,509.570864129197","No"
"0xbfa26241b8663e28941fae7060b98c0094555b86","3,455.883280337148","No"
"0x71561aa7daee9a78e65380788722fe5ffaa5fedc","3,237.650410414671","No"
"0x8f3e3bde5f3b0770adb13dda6352a6cbc394f658","3,191.213513220127","No"
"0x540f0636834b896b31292e19236b708d45e61559","3,025.399790020882","No"
"0xf7388834251bcbc287d31c47bab4c411c88b14af","3,012.280407644352","No"
"0x0b1a345d853947d7e616821686779a7f5cd90e78","3,000.028653726931","No"
"0xdac550740337f8549873cc1d15fa52b48d120eb8","2,900.715779366606","No"
"0x12e2302e94b5cb1ba2ec01e4fee12a82894cc284","2,596.132860655906","No"
"0x036658b4a676c8458b34bbdfc7a8f1a092b44081","2,518.370476990312","No"
"0xd1c40aa6bea19a5ee528403ecea7d08e5de52683","2,368.470842417506","No"
"0xf9923ae543f039c71cd1bbc95ee3db6f36afcce6","2,242.43117558023","No"
"0xf343241baddcb00a2b6f43c6043a78e1199b205d","2,149.312734544773","No"
"0xd95cab0ed89269390f2ad121798e6092ea395139","2,101.302797661844","No"
"0x063ee592f57d9d0762b35d316c4b71fba01302c8","1,910.883670851405","No"
"0x93b05fa4dbf106f90dc6d1c7d6a37c537ff93bef","1,802.389124228553","No"
"0x09eeb474e90c00e5ba1c9e1581749ccb40fb8c77","1,700.191016959934","No"
"0xd4d08b6650f8ae069682c8609dfd6248d412fa18","1,698.848168873593","No"
"0xfbacb875b5e1d22f8afd366815c647070bbc6f5c","1,574.63203276728","No"
