"HolderAddress","Balance","PendingBalanceUpdate"
"0x91c21f8475e312999a9ff7cc3331b4da70b8b85c","281,988.461646886677","No"
"0x10956fac86e64fb122fe76a526c642fface82a2d","115,384.444634583397","No"
"0x804c4c527f3b278a1b328ebe239359e1c1008398","103,206.593993802119","No"
"0x4602f9ed469c6bbdabd7c3708ea01f9d1739941d","12,898.625214289422","No"
"0x8349b919d60e192a09913e9e46c89678026efd3e","11,593.192310915592","No"
"0x867c55acd5a4691d9336b26bb15c4dbede5c188d","10,502.933462712828","No"
"0x521b8ccbb8957f79c1422fc4eb1f997a9c6c46b4","8,508.655837668632","No"
"0x1e32ff61cf49541008a6de711d15838a0d01519e","8,438.723231647957","No"
"0x212e2862e8457401709cbbd44c198571901bae3c","8,394.192701882919","No"
"0x606d4904b37ea6539758846a4d4d7c036d4d1aa6","8,075.698744727772","No"
"0x083e6ebcc4249ec9641fb3c2f4332f3b273ddd9d","7,371.102623466865","No"
"0xd8c8f8e07f779c34aec474ba1a04e20e792b5c5f","7,250.0715126269","No"
"0x88858e536e37a703e25098ff242ec5a1e1313d2c","6,869.982280420195","No"
"0xd52e0e2d6268ade448be38cd7f69a58f7f475fc5","6,791.364841411759","No"
"0xd4b2b7dc9bc1c47852851f4c5dc345eaba1a5279","6,628.302596852456","No"
"0xf4ec22cbd6d3eb8a9f84d980f79c4f2a3e46c398","6,465.006102409","No"
"0xda0f1a6ffc7cb87946a84875a94598894eb8ec92","5,288.369083986372","No"
"0xb7d672703e7987715912a0784be91b27d1098c89","5,000.42150029515","No"
"0xacadd9d9358fceae19d6edd2aabcef7c845d2e38","3,982.879713044456","No"
"0xeeaf9f8e7a42273d091dd89091b16d3cf08b8101","3,806.217911075617","No"
"0x71f832aab8fbf68d6ca99d869df36ac34fd7eed8","3,587.225071682924","No"
"0x159d6cb8cd42df8ca995040eff7def9c702d02fd","3,186.074631643609","No"
"0xd8d1bcdb29fb7f87db3e14c488588171a27db2be","3,131.268177801317","No"
"0xc0896971d8650121422e456b29fdfd4cbbf620f5","2,709.828199089","No"
"0x3a8ca76437ba5b65353e64a7d2afc0547e1388c3","2,579.008750679965","No"
"0x7da0c36d18dfd72922303c159c26ad9d45e3c744","1,588.272228250949","No"
"0x1547c7e6cd5f4e7f91758504a471bff49dcfe044","1,583.75681445537","No"
"0x4c216604696eaf61603c169ed3f6581f3a0dffd5","1,551.133786389469","No"
"0x55200c20a5045d774725626efbc868e28fbd3cfe","1,463.976112580363","No"
"0x6b605dd101620dca62108296b04c9952a8ce81d7","1,381.679827315059","No"
"0xb14549012a0f320030e760e719ab21406810039b","1,157.021189280604","No"
"0xdc9e1af9869b8771a9cf3b2d17264019c6aad2c6","1,044.788743620037","No"
"0x1b1215b18c18ccee953e2cc8ede84cc1492dce3f","819.482433655305","No"
"0x5701068ca0ba0338a5b64e8f59d5ae661e9ecfc0","813.752318819615","No"
"0x91c5912c941114a57b967c2e44f5138444add961","613.664818263212","No"
"0x30345574fe6632f2fb7b6ab0d0ea395ae43a8811","508.467807418402","No"
"0xe5bb09022bfed3162f24f8c8f6c9f00b14424eb1","427.55714395402","No"
"0x503a397592a7da1d060bccfd7603ed3e38a8879c","421.009466420727","No"
"0x304ff497afc167f8ea54a44838d6689701dad52b","400","No"
"0xad068a3f70ca861e62f5ad51341f45e15e0e31b0","377.391902568232","No"
"0x58ef0bac8c400cbb2429e845cbdc7f3f40f79b1f","368.861749605946","No"
"0xc3c29d099207380e2a2fcffe0de30111fe16b6d9","327.977266966464","No"
"0x37ed5b7f5e5982d9293a9bd25743d7b35d0f39e1","291.454554321185","No"
"0x22ff031aa03a2f008e6a297cfdb1f66efbae0fff","266.113407873487","No"
"0xf3363b252315d349d95dabc9cf58328181efb6e0","180.485290232215","No"
"0x870904625800869e97600eb281d8a7c707788be8","170.843344168128","No"
"0x157dfd1092c1c5b79e4980ea949aadc7bd617a61","147.612260351775","No"
"0xd7f43de2c740ddf88e82976908b12ae0ca9edcc9","139.142157509286","No"
"0x7b2a79979ad464dca95c8de8c25f7a47241ae33a","136.094362863164","No"
"0xc1301edee8e9e4ec1a8bf1c2c951bb7c16e75918","132.631661856351","No"
"0x8802c3a7831759345c872f8ec4e493ca107a14d1","127.119911980677","No"
"0x1542c2006154387b7c62abe190a880acb3ca0ec3","112.734925504153","No"
"0x573027f4c890eefa7058dab914c8cdd8c44483c1","91.874667684835","No"
"0x13447ddb379011718fb48c1fceb352de93383333","89.524135382363","No"
"0x1e3b7e658b398fd0231216ab54b18d3ce06287b6","87.128618755522","No"
"0x254d75fffa592a82e40dba7748345f253374fc83","83.681578828709","No"
"0x80a7b37f8e813929680a4999b1ae2be8ab49f216","71.092546113954","No"
"0xe403a23ef3c63478916620fe4cbd51e292c45a30","60.737214443422","No"
"0xe70de11da5e903d6a64e82719f6484f0849680a1","56.402469847451","No"
"0x7cb0dcaa1eebfb00f0dd706fe8476f83a3a08bfd","47.865837167226","No"
"0x1d7c7e61950360fe3e160e56b9ab67918b48c5ac","37.146342928409","No"
"0x6ced59a8d2da7bdf3e6c2920f632421a8f3c34d1","36.311997166346","No"
"0xfcf17f9997065d4498102408e5716e6e9aa38674","25.757760058364","No"
"0xa155bca4aadac78ca79ccdfbd83cdf544fa2c42a","25.719811186079","No"
"0x10aeda815442c83aad7ba990aeace28ad5cfe8cc","19.119892067785","No"
"0x7edd9ab8b86f9df31674a8786848ec807dfb12e6","18.732604902473","No"
"0xd35fbe060fdac098c3e9e7abbdcda9102834a51d","13.500232601889","No"
"0xde02c5f6f331d54e653f9226ede3f0dac321c1e2","12.768015472961","No"
"0x83ec761f8f107cb32669020080287c5085c2e5f4","11.356618127531","No"
"0x5d1b26caf570eeedde02a8a8b0f1a85e2894ac2e","7.705841667399","No"
"0x1365619789c4a7174fe5fc97e1dd2122376e7b92","7.491146909475","No"
"0x696cd5133ba1e52b8796babdab3c25f62c003792","7.280800550268","No"
"0x1182ad0c28af3e67f40af394064a2838e913c9b7","4.666188692804","No"
"0x95e90cc769edf0cdbe9ff8a45b656d8316977bb2","4.370675102621","No"
"0x896c20da40c2a4df9b7c98b16a8d5a95129161a5","0.9995812055","No"
"0x0f25837044826d0d20a6f0a2b08ffe924e2d012f","0.974263390976","No"
"0x3f6051e1626ed9fd4b026fea6a2b84cd8c98a36d","0.785539383309","No"
"0xe8b5a6c0d1d6b05aded46e759665edeaac4cb338","0.622037202261","No"
"0x9e675cd400ba8bee4170856a131631dc5aa3dc06","0.430836867661","No"
"0x3466acc8d2d7064367b837cf6eefac9659d3ad2a","0.259813385424","No"
"0xc7a2ec652d8273cae26a4bec91cfe30e1c83ae7c","0.037311336481","No"
"0x275ac687ea551b5d7489ebec79b9cebeac70da43","0.005276495462","No"
"0x11cf1a92bd127336b33c2ed86fe13a9ee628733f","0.000000084726","No"
"0x3333ddd8b99365836ff1c03bc7dee3c50a43e919","0.000000008376","No"
"0x4f4335f5ed85e2ba67e93239755da2884e3c41ce","0.00000000833","No"
"0x537f232a75f59f3cabebf851e0810fc95f42aa75","0.000000007887","No"
"0x9ebe61cbac8575e0210505e00bbb59bcdc7f6abd","0.000000007723","No"
"0xb59b665b43cec0b4e047bdf01c2ac937c359be82","0.000000007472","No"
"0x0aca5fc367647d0e32d96c9372475cb001d7b956","0.000000005658","No"
"0x406149cb165db1a0c1c8aa8d9310c4f36a7d6864","0.00000000489","No"
"0x6075e2f214d8ea676ab658bf867ea8dd9d30628b","0.000000004571","No"
"0x5e4bd149da7059edc712a97b48332af206b50fe4","0.000000004364","No"
"0x335b6e5b54b1c9536e00bbe751fc8904a9424c4b","0.000000001757","No"
"0x424c6d5ded1dbf135cb9d150b6a68a9b2821615b","0.000000001237","No"
"0x18842d30863c114e4c6986db4e42fd910d68e034","0.000000000385","No"
"0xccb27dc5cd8abe8c376e274342ce55f458302e76","0.000000000001","No"
